job	company	sex	residence	blood_group	ssn	name	birthdate	race	age	leukocyty	weight	hbver	HK group	weight group	er-cv	ast	indicator	hematokrit	trombocyty	smoker	alt	etytr	erytrocyty	hemoglobin	alp	relationship
Product/process development scientist	Knight-Jones	M	"Unit 9418 Box 1805
DPO AA 55226"	O-	763-29-9528	Steven Melendez	2010-03-12	Black	11	8.33773	101.76358	7.67645	6-7	100-110	41.41256	50.95451	0.0	6.98227	5.10308	no	7.9413	8.8744005	7.22966	7.38512	64.13565	widowed
Therapist, speech and language	David and Sons	M	"9368 Walters Trace
New Justinville, NV 39974"	B+	123-28-7134	Harold Hayes	1908-03-02	Hawaiian	113	5.71354	106.97465	5.94719	8-9	100-110	47.28516	50.37904	1.0	8.37924	6.02576	yes	8.07215	5.57839	6.54743	5.59151	75.93516	married
Therapist, speech and language	David and Sons	M	"9368 Walters Trace
New Justinville, NV 39974"	B+	123-28-7134	Harold Hayes	1908-03-02	Hawaiian	113	4.7036	56.56659	7.52301	7-8	50-60	48.96374	63.92403	1.0	7.97548	5.32029	no	5.52605	5.64383	6.45842	7.85147	55.20229	single
Therapist, speech and language	David and Sons	M	"9368 Walters Trace
New Justinville, NV 39974"	B+	123-28-7134	Harold Hayes	1908-03-02	Hawaiian	113	4.25064	88.59478	8.11256	5-6	80-90	40.56499	46.87841	0.0	5.93807	9.08782	no	7.35201	7.6409	6.91173	7.17826	72.73504	single
Arboriculturist	Fry Group	F	"618 Norman Hills
Rachaelmouth, ID 90560"	O+	785-51-6009	Cassidy Ellis	2017-04-16	White	4	6.45387	88.00716	7.07452	4-5	80-90	19.50357	42.73513	0.0	4.99937	9.4649	yes	5.97274	6.10905	6.12416	6.53336	88.73284	single
Arboriculturist	Fry Group	F	"618 Norman Hills
Rachaelmouth, ID 90560"	O+	785-51-6009	Cassidy Ellis	2017-04-16	White	4	4.57656	115.04499	5.92781	8-9	110-120	47.63397	53.78805	1.0	8.00353	5.91041	yes	5.09532	5.86656	7.11549	7.7968	56.74976	divorced
Arboriculturist	Fry Group	F	"618 Norman Hills
Rachaelmouth, ID 90560"	O+	785-51-6009	Cassidy Ellis	2017-04-16	White	4	7.85013	61.39958	8.13588	6-7	60-70	48.99217	42.0129	0.0	6.30501	6.46445	yes	12.66363	3.823988	7.99277	8.00595	42.36439	divorced
Research scientist (life sciences)	Banks LLC	M	"368 Marc Island Suite 057
Lake Kristinton, AR 96634"	A-	182-57-1654	Edward Davidson	1994-02-12	Black	27	4.17667	44.13358	6.02834	9-10	40-50	50.73881	33.95268	1.0	9.01548	7.46719	no	5.66395	8.51269	6.80382	7.51256	59.80792	nop
Research scientist (life sciences)	Banks LLC	M	"368 Marc Island Suite 057
Lake Kristinton, AR 96634"	A-	182-57-1654	Edward Davidson	1994-02-12	Black	27	7.59943	75.3354	6.07391	4-5	70-80	54.38081	61.56491	0.0	4.37947	8.72249	yes	18.926994499999996	6.50526	8.55329	8.06178	42.85016	widowed
Research scientist (life sciences)	Banks LLC	M	"368 Marc Island Suite 057
Lake Kristinton, AR 96634"	A-	182-57-1654	Edward Davidson	1994-02-12	Black	27	8.82561	79.95093	5.57077	6-7	70-80	47.11513	16.18142	1.0	6.70172	5.60454	yes	7.92274	4.97819	6.81782	9.33908	24.0379575	married
Ergonomist	Patterson and Sons	M	"0168 Mills Haven
New Sandraview, DE 18478"	A-	125-50-2071	Sean Baker	1916-08-21	Black	105	6.99668	75.35656	6.38602	7-8	70-80	11.97667	34.70147	1.0	7.47457	7.67277	no	15.20483	7.68021	8.28642	5.83212	77.57507	married
Ergonomist	Patterson and Sons	M	"0168 Mills Haven
New Sandraview, DE 18478"	A-	125-50-2071	Sean Baker	1916-08-21	Black	105	3.65664	62.52306	6.6284	9-10	60-70	44.47209	34.73507	1.0	9.57226	7.35343	yes	11.01256	6.3526	7.62073	7.32592	65.83396	single
Ergonomist	Patterson and Sons	M	"0168 Mills Haven
New Sandraview, DE 18478"	A-	125-50-2071	Sean Baker	1916-08-21	Black	105	8.34698	41.45556	6.44794	4-5	40-50	25.15584	62.11063	1.0	4.85885	6.49776	no	14.51177	5.9695	7.95083	6.54974	82.40179	divorced
Engineer, structural	Klein-Fox	F	"500 Campbell Lodge Apt. 224
East Tara, NC 02820"	B+	089-33-8427	Kristin Hodge	1924-04-21	White	97	4.20496	126.55788	7.45853	5-6	120-130	53.04082	52.04601	0.0	5.13906	8.04974	no	11.41061	8.85401	7.86588	5.94679	81.58745	separated
Engineer, structural	Klein-Fox	F	"500 Campbell Lodge Apt. 224
East Tara, NC 02820"	B+	089-33-8427	Kristin Hodge	1924-04-21	White	97	3.61301	64.38896	7.66548	9-10	60-70	35.7718	52.44687	1.0	9.06505	6.42852	yes	5.55241	5.9057	6.06445	6.90558	76.70052	married
Engineer, structural	Klein-Fox	F	"500 Campbell Lodge Apt. 224
East Tara, NC 02820"	B+	089-33-8427	Kristin Hodge	1924-04-21	White	97	8.38452	24.66776	5.61937	7-8	20-30	51.0799	36.49869	0.0	7.02702	7.45984	no	11.56539	4.80897	7.68526	8.31403	26.60417	single
IT technical support officer	Rich, Hill and Johnston	F	"606 Phyllis Ford
Millerstad, TX 71946"	A-	577-54-5543	Tanya Wilkerson MD	2015-11-18	White	5	7.65305	56.40818	6.54915	5-6	50-60	12.11064	29.17731	1.0	5.54162	6.61373	no	5.74504	6.82705	6.70243	5.9651	81.58583	nop
IT technical support officer	Rich, Hill and Johnston	F	"606 Phyllis Ford
Millerstad, TX 71946"	A-	577-54-5543	Tanya Wilkerson MD	2015-11-18	White	5	8.93538	39.17497	7.50434	4-5	30-40	21.53017	67.15361	1.0	4.57448	7.31444	no	7.0045	6.09263	6.91829	5.01853	60.84323	married
IT technical support officer	Rich, Hill and Johnston	F	"606 Phyllis Ford
Millerstad, TX 71946"	A-	577-54-5543	Tanya Wilkerson MD	2015-11-18	White	5	6.55101	89.6463	4.88958	8-9	80-90	23.08378	78.32797	1.0	8.58326	6.39403	yes	11.27442	5.17095	7.2674	7.15923	67.42597	divorced
Analytical chemist	Morrison-Wright	M	"PSC 0692, Box 1602
APO AP 22906"	B-	626-10-8032	Charles Leon	1988-03-16	White	33	7.48251	44.73381	6.47901	6-7	40-50	54.71382	47.90066	1.0	6.77693	3.74602	no	4.2993	4.60064	6.19631	5.65678	79.46039	divorced
Analytical chemist	Morrison-Wright	M	"PSC 0692, Box 1602
APO AP 22906"	B-	626-10-8032	Charles Leon	1988-03-16	White	33	7.53121	61.17238	7.236	6-7	60-70	28.84577	35.94887	1.0	6.75874	4.51229	no	5.61744	5.23943	5.13216	6.16212	78.32279	divorced
Analytical chemist	Morrison-Wright	M	"PSC 0692, Box 1602
APO AP 22906"	B-	626-10-8032	Charles Leon	1988-03-16	White	33	7.71386	26.66325	7.42021	5-6	20-30	76.93096	49.976	1.0	5.00125	4.24815	yes	13.20468	4.57451	8.12476	6.50724	85.51104	single
Amenity horticulturist	Ellis, Clark and Morales	M	"179 Ross Underpass Suite 036
East Brittany, WY 82707"	B-	580-81-8878	David Walker	1970-06-20	Asian	51	8.44778	54.65782	6.0814	5-6	50-60	74.04822	57.4948	1.0	5.71982	8.40127	no	7.49743	7.69037	6.22845	6.35488	89.688798	single
Amenity horticulturist	Ellis, Clark and Morales	M	"179 Ross Underpass Suite 036
East Brittany, WY 82707"	B-	580-81-8878	David Walker	1970-06-20	Asian	51	7.15565	38.12149	6.50295	8-9	30-40	54.40594	63.60604	1.0	8.77451	7.93933	yes	10.10876	7.60259	7.82232	7.76468	55.62221	nop
Amenity horticulturist	Ellis, Clark and Morales	M	"179 Ross Underpass Suite 036
East Brittany, WY 82707"	B-	580-81-8878	David Walker	1970-06-20	Asian	51	8.67448	63.36279	5.66664	6-7	60-70	39.38629	67.79988	0.0	6.99595	8.26048	yes	7.84824	5.7198	6.65351	7.20081	67.78484	separated
Broadcast engineer	Gonzales, Wells and Watson	M	"84144 Mccoy Locks Apt. 032
East Russell, DC 16838"	A+	759-66-2487	Robert Horton	1986-08-14	Asian	35	8.25865	3.45318	7.40779	6-7	0-10	52.9393	23.39169	1.0	6.24937	5.47283	yes	8.48371	5.33376	7.09375	8.88136	24.0379575	divorced
Broadcast engineer	Gonzales, Wells and Watson	M	"84144 Mccoy Locks Apt. 032
East Russell, DC 16838"	A+	759-66-2487	Robert Horton	1986-08-14	Asian	35	8.85824	3.13215	8.063	9-10	0-10	52.70391	55.07937	1.0	9.39485	5.61777	yes	7.36119	5.34474	6.45994	7.58532	57.82902	married
Broadcast engineer	Gonzales, Wells and Watson	M	"84144 Mccoy Locks Apt. 032
East Russell, DC 16838"	A+	759-66-2487	Robert Horton	1986-08-14	Asian	35	5.27546	64.48507	5.97454	8-9	60-70	63.17713	37.06555	1.0	8.66191	6.39022	yes	5.41732	5.64714	6.17068	6.97482	78.20313	divorced
Soil scientist	Graham Ltd	M	"19668 Roberto Branch
Port Amberview, HI 06515"	B-	090-69-1903	Kelly Peterson	1944-03-12	Black	77	8.60906	70.7597	5.26669	4-5	70-80	73.88411	44.08532999999999	1.0	4.27585	7.90674	no	18.76753	6.884	8.30531	6.77478	88.0343	divorced
Soil scientist	Graham Ltd	M	"19668 Roberto Branch
Port Amberview, HI 06515"	B-	090-69-1903	Kelly Peterson	1944-03-12	Black	77	7.42041	4.5593	6.75019	3-4	0-10	66.93838	39.14356	0.0	3.26823	9.22364	no	18.926994499999996	7.2637	9.04926	7.09589	73.88974	divorced
Soil scientist	Graham Ltd	M	"19668 Roberto Branch
Port Amberview, HI 06515"	B-	090-69-1903	Kelly Peterson	1944-03-12	Black	77	4.3314	60.79913	5.72834	4-5	60-70	51.64562	26.15778	0.0	4.53537	8.62117	no	9.84804	8.8744005	7.50633	8.33679	30.88891	married
Clinical molecular geneticist	Pearson Ltd	F	"Unit 8932 Box 3554
DPO AP 82603"	O+	624-05-9327	Susan Hunter	2004-03-09	White	17	4.92869	56.06183	6.4669	9-10	50-60	35.27229	37.64098	1.0	9.29626	7.14079	no	6.56651	7.22911	5.05701	5.43013	73.34928	divorced
Clinical molecular geneticist	Pearson Ltd	F	"Unit 8932 Box 3554
DPO AP 82603"	O+	624-05-9327	Susan Hunter	2004-03-09	White	17	8.44333	121.0689	7.30643	6-7	120-130	47.19494	65.48103	1.0	6.22412	5.82814	yes	4.32439	5.47079	5.46625	7.21227	67.85915	married
Clinical molecular geneticist	Pearson Ltd	F	"Unit 8932 Box 3554
DPO AP 82603"	O+	624-05-9327	Susan Hunter	2004-03-09	White	17	4.11938	49.25307	8.15506	7-8	40-50	32.61719	44.82627	0.0	7.37666	10.97514	yes	4.5999	8.08254	5.90328	6.1602	88.65985	married
Medical illustrator	Reyes, King and Walker	F	"260 Dixon Stravenue Suite 636
North Kelli, VA 47642"	A+	660-67-9249	Jennifer Blake	2005-03-05	White	16	6.60691	59.00993	7.08035	8-9	50-60	64.1606	50.31194	0.0	8.30353	10.33648	no	18.926994499999996	7.92513	8.011296	5.32923	65.35777	widowed
Medical illustrator	Reyes, King and Walker	F	"260 Dixon Stravenue Suite 636
North Kelli, VA 47642"	A+	660-67-9249	Jennifer Blake	2005-03-05	White	16	6.09834	35.43849	5.70875	7-8	30-40	38.16481	54.62105	1.0	7.25234	4.80115	no	6.77558	5.36127	6.94833	5.1261	64.34184	divorced
Medical illustrator	Reyes, King and Walker	F	"260 Dixon Stravenue Suite 636
North Kelli, VA 47642"	A+	660-67-9249	Jennifer Blake	2005-03-05	White	16	5.97174	44.61144	4.61073	8-9	40-50	59.27543	51.96868	1.0	8.73163	5.95441	no	7.9751	5.31615	6.64299	5.3131	65.67455	nop
Further education lecturer	Green, Roberts and Sullivan	M	"306 Aguirre Islands
North Frederickchester, ID 69567"	B-	303-34-9244	Joel Gomez	1973-10-13	Asian	48	7.22173	79.4556	5.97519	3-4	70-80	42.60718	45.466202	0.0	3.62031	8.76197	yes	4.81935	6.61328	4.85053	7.06168	73.30424	married
Further education lecturer	Green, Roberts and Sullivan	M	"306 Aguirre Islands
North Frederickchester, ID 69567"	B-	303-34-9244	Joel Gomez	1973-10-13	Asian	48	5.98035	80.17939	7.22652	8-9	80-90	55.73502	68.18738	1.0	8.22033	5.44881	no	7.70447	5.38935	7.12831	5.05038	62.33998	single
Further education lecturer	Green, Roberts and Sullivan	M	"306 Aguirre Islands
North Frederickchester, ID 69567"	B-	303-34-9244	Joel Gomez	1973-10-13	Asian	48	5.79834	88.35293	6.78739	5-6	80-90	54.36653	67.33427	0.0	5.37739	7.56532	no	18.926994499999996	8.8744005	8.62114	6.68029	82.96921	single
Production manager	Moore-Taylor	F	"3304 Campos Drive
Woodchester, PA 70361"	AB-	049-49-4318	Sandy Chaney	1984-12-10	Black	36	5.77048	43.00459	5.98308	8-9	40-50	71.84698	42.7887	1.0	8.10067	5.93134	no	5.79245	6.59181	6.18136	7.39507	55.59529	married
Production manager	Moore-Taylor	F	"3304 Campos Drive
Woodchester, PA 70361"	AB-	049-49-4318	Sandy Chaney	1984-12-10	Black	36	7.66867	77.66495	5.56764	5-6	70-80	46.15683	76.46329	0.0	5.96037	5.15475	no	12.44582	3.823988	7.84413	6.36544	85.1375	divorced
Production manager	Moore-Taylor	F	"3304 Campos Drive
Woodchester, PA 70361"	AB-	049-49-4318	Sandy Chaney	1984-12-10	Black	36	7.60576	58.64797	7.30882	5-6	50-60	69.58107	46.72992	1.0	5.48722	6.981027999999999	yes	5.83941	5.19865	7.23443	7.87699	43.44551	married
Midwife	Jones Ltd	M	"846 Bradley Spur Apt. 795
New Stephenview, MO 79354"	O-	538-76-1711	Rodney Trujillo	1927-01-10	Black	94	8.64989	68.17514	7.16152	6-7	60-70	59.42842	58.05293	0.0	6.47858	10.16794	yes	7.29698	7.59651	6.28805	6.34196	89.688798	divorced
Midwife	Jones Ltd	M	"846 Bradley Spur Apt. 795
New Stephenview, MO 79354"	O-	538-76-1711	Rodney Trujillo	1927-01-10	Black	94	7.47242	133.97804	6.92677	7-8	130-140	65.12094	42.73829	1.0	7.74628	3.39093	no	7.79251	4.43177	5.9823	5.11876	62.71166	separated
Midwife	Jones Ltd	M	"846 Bradley Spur Apt. 795
New Stephenview, MO 79354"	O-	538-76-1711	Rodney Trujillo	1927-01-10	Black	94	5.28954	49.40328	6.74293	6-7	40-50	77.1955	47.32565	1.0	6.81655	4.90232	yes	4.9985	5.95743	6.6551	7.06878	78.59875	widowed
Animal nutritionist	Gonzalez, Brown and Gutierrez	F	"996 Smith Causeway
Madisonport, MN 13420"	AB+	687-62-1390	Carla Chapman	1940-01-12	White	81	8.8664	56.1408	7.29945	5-6	50-60	43.31624	51.28598	1.0	5.85919	5.18601	no	3.7128785	4.44208	5.9271	4.86218	54.48338	widowed
Animal nutritionist	Gonzalez, Brown and Gutierrez	F	"996 Smith Causeway
Madisonport, MN 13420"	AB+	687-62-1390	Carla Chapman	1940-01-12	White	81	6.44609	152.61029	6.4607	6-7	150-160	37.22565	53.62328	0.0	6.24559	7.40877	no	8.95749	7.59708	6.74876	7.18947	67.52825	nop
Animal nutritionist	Gonzalez, Brown and Gutierrez	F	"996 Smith Causeway
Madisonport, MN 13420"	AB+	687-62-1390	Carla Chapman	1940-01-12	White	81	4.73808	135.12845	6.33483	8-9	130-140	65.26337	49.34642	1.0	8.00752	4.1424	no	4.9714	3.823988	5.62513	7.891	44.41404	nop
Sports development officer	Burton, Grant and Smith	M	"289 Steven Parks
Michelleside, MI 88762"	O+	467-90-6340	Ryan Moore	1928-07-25	Black	93	4.46162	62.43052	6.56378	6-7	60-70	39.24372	57.75531	1.0	6.91576	2.44221	no	12.86578	3.823988	7.47065	6.65642	86.96333	divorced
Sports development officer	Burton, Grant and Smith	M	"289 Steven Parks
Michelleside, MI 88762"	O+	467-90-6340	Ryan Moore	1928-07-25	Black	93	5.21306	56.89279	6.31281	8-9	50-60	28.98563	65.24456	1.0	8.62154	6.40684	no	3.7128785	6.86364	5.84107	7.62003	59.30289	divorced
Sports development officer	Burton, Grant and Smith	M	"289 Steven Parks
Michelleside, MI 88762"	O+	467-90-6340	Ryan Moore	1928-07-25	Black	93	5.94942	33.75368	6.05225	5-6	30-40	39.1541	56.68248	1.0	5.95333	3.97475	yes	6.52396	5.55811	6.06737	6.65521	79.81266	divorced
Government social research officer	Lopez Group	F	"744 Ashley Trail Apt. 681
Johnport, DC 48388"	B-	469-96-0226	Heather Brown	1933-06-20	Indian	88	4.29802	55.1752	5.72707	5-6	50-60	53.03568	47.54419	1.0	5.91758	8.06865	no	18.926994499999996	8.8744005	9.21359	5.14443	63.73203	widowed
Government social research officer	Lopez Group	F	"744 Ashley Trail Apt. 681
Johnport, DC 48388"	B-	469-96-0226	Heather Brown	1933-06-20	Indian	88	6.05474	70.55734	6.53827	6-7	70-80	55.19791	39.59494	0.0	6.25758	8.21018	no	3.7128785	6.78498	5.49842	6.0776	89.47765	divorced
Government social research officer	Lopez Group	F	"744 Ashley Trail Apt. 681
Johnport, DC 48388"	B-	469-96-0226	Heather Brown	1933-06-20	Indian	88	5.06838	52.04687	5.28041	8-9	50-60	73.08675	40.27295	1.0	8.37652	6.33036	yes	4.97517	6.27931	5.9766	6.35052	78.40487	divorced
Immunologist	Perry, Preston and Cooper	M	"955 Perez Pike Suite 921
North Cynthia, MS 64411"	O-	897-54-4071	Andrew Lang	1929-09-06	White	92	8.71918	121.15822	7.1832	4-5	120-130	74.13166	38.42143	0.0	4.92041	8.43343	no	7.28292	6.77159	6.95621	7.05313	74.14132	widowed
Immunologist	Perry, Preston and Cooper	M	"955 Perez Pike Suite 921
North Cynthia, MS 64411"	O-	897-54-4071	Andrew Lang	1929-09-06	White	92	6.11404	93.15025	7.82592	6-7	90-100	33.72826	52.0575	1.0	6.2479	3.75348	yes	8.1447	4.77821	6.70554	6.75575	86.66599	nop
Immunologist	Perry, Preston and Cooper	M	"955 Perez Pike Suite 921
North Cynthia, MS 64411"	O-	897-54-4071	Andrew Lang	1929-09-06	White	92	8.07092	55.01362	7.94522	5-6	50-60	31.34176	66.25869	1.0	5.04819	6.55819	no	9.55762	6.31108	7.4022	5.10722	64.9981	single
Teaching laboratory technician	Moore-Barton	M	"64741 White Knolls Suite 555
New Davidview, OK 76896"	A-	029-57-1799	Stanley Phillips	1927-08-08	Indian	94	5.12707	63.64145	6.94254	7-8	60-70	35.98568	47.25442	1.0	7.48177	6.81255	no	11.41224	7.28148	7.3952	7.07744	70.53182	divorced
Teaching laboratory technician	Moore-Barton	M	"64741 White Knolls Suite 555
New Davidview, OK 76896"	A-	029-57-1799	Stanley Phillips	1927-08-08	Indian	94	6.33991	24.63045	6.77486	4-5	20-30	58.96199	44.53489	0.0	4.3024	10.85697	no	7.87237	7.5568	6.6874	7.61629	58.11834	separated
Teaching laboratory technician	Moore-Barton	M	"64741 White Knolls Suite 555
New Davidview, OK 76896"	A-	029-57-1799	Stanley Phillips	1927-08-08	Indian	94	8.04245	34.49878	4.15943	7-8	30-40	61.30912	41.9269	0.0	7.23944	7.2628	no	9.82668	4.31012	7.69795	8.04498	42.04817	single
Development worker, international aid	Anderson-Flores	F	"526 Rosario Village Apt. 452
Williammouth, WA 73681"	AB-	461-48-1675	Isabella Mcdaniel	2008-05-06	White	13	8.48794	88.30104	6.37233	4-5	80-90	52.72492	50.71159	0.0	4.9005	7.61988	yes	5.9075	5.90594	6.4032	7.88591	44.49388	separated
Development worker, international aid	Anderson-Flores	F	"526 Rosario Village Apt. 452
Williammouth, WA 73681"	AB-	461-48-1675	Isabella Mcdaniel	2008-05-06	White	13	7.80161	86.58875	5.02765	5-6	80-90	72.13322	30.39709	1.0	5.07721	5.40896	no	5.58656	5.53494	5.05167	7.54755	55.24958	married
Development worker, international aid	Anderson-Flores	F	"526 Rosario Village Apt. 452
Williammouth, WA 73681"	AB-	461-48-1675	Isabella Mcdaniel	2008-05-06	White	13	5.82045	75.27998	6.40772	8-9	70-80	48.69864	43.00884	1.0	8.46588	5.44028	no	16.94965	5.34925	8.43131	6.36212	89.688798	married
IT sales professional	Evans-Woods	F	"061 Martinez Curve
Mallorymouth, WA 42371"	B-	341-93-8634	Dr. Kimberly Sexton	1961-03-27	Black	60	4.81201	59.30041	7.90741	2-3	50-60	60.75843	59.5027	0.0	2.9637	9.30576	yes	17.60795	6.07737	8.4872	4.84808	45.02057	nop
IT sales professional	Evans-Woods	F	"061 Martinez Curve
Mallorymouth, WA 42371"	B-	341-93-8634	Dr. Kimberly Sexton	1961-03-27	Black	60	9.86369	69.23134	6.08475	6-7	60-70	65.29325	43.69027	1.0	6.18277	6.23604	yes	7.07507	4.47256	6.2208	6.18585	89.688798	nop
IT sales professional	Evans-Woods	F	"061 Martinez Curve
Mallorymouth, WA 42371"	B-	341-93-8634	Dr. Kimberly Sexton	1961-03-27	Black	60	3.98259	22.5693	5.74872	3-4	20-30	56.89843	59.54188	0.0	3.5055	8.47219	no	7.96819	6.49252	6.52475	6.33832	83.19366	nop
Lexicographer	Sellers LLC	M	"073 Jerry Gateway Suite 604
East Robertborough, ND 45572"	B+	220-69-2622	Henry Martin	1949-06-25	Asian	72	6.97943	64.67446	8.19974	3-4	60-70	54.67179	40.03665	0.0	3.10134	8.68198	no	11.00105	6.59427	7.97957	7.13852	71.3905	single
Lexicographer	Sellers LLC	M	"073 Jerry Gateway Suite 604
East Robertborough, ND 45572"	B+	220-69-2622	Henry Martin	1949-06-25	Asian	72	6.79572	49.23231	6.80254	8-9	40-50	63.59542	35.13718	1.0	8.92746	5.67608	no	6.33416	4.37886	5.9224	6.16704	89.688798	married
Lexicographer	Sellers LLC	M	"073 Jerry Gateway Suite 604
East Robertborough, ND 45572"	B+	220-69-2622	Henry Martin	1949-06-25	Asian	72	5.85196	40.83498	7.38317	9-10	40-50	69.58246	51.33533	1.0	9.28619	6.8284	no	5.41113	6.9996	5.82143	5.47522	73.50878	divorced
Television floor manager	Colon-Harrison	F	"4278 Scott Trail
West Samuel, AK 09932"	O-	575-20-6431	Jennifer Tapia	1995-11-14	White	25	4.94549	92.4362	6.723844	6-7	90-100	70.10448	43.80574	0.0	6.09532	8.79791	no	6.75461	6.79557	6.31184	6.48656	84.96032	widowed
Television floor manager	Colon-Harrison	F	"4278 Scott Trail
West Samuel, AK 09932"	O-	575-20-6431	Jennifer Tapia	1995-11-14	White	25	8.24851	81.54453	9.08483	5-6	80-90	21.22732	55.13378	1.0	5.20445	5.24193	no	7.50477	4.98744	6.60879	5.03132	57.54069	divorced
Television floor manager	Colon-Harrison	F	"4278 Scott Trail
West Samuel, AK 09932"	O-	575-20-6431	Jennifer Tapia	1995-11-14	White	25	7.70324	58.14996	6.69681	4-5	50-60	28.78986	25.58988	1.0	4.43668	4.63908	yes	18.16611	4.85998	8.31907	6.23149	89.688798	single
Speech and language therapist	Powell-Mendoza	F	"4706 Alex Cove Apt. 308
East Kathy, MI 01070"	B-	333-64-4986	Jennifer Parker	1937-03-10	White	84	9.08016	95.69006	5.40564	6-7	90-100	42.39395	57.74974	0.0	6.66015	8.54338	no	18.926994499999996	6.33544	8.34064	5.62872	72.37275	separated
Speech and language therapist	Powell-Mendoza	F	"4706 Alex Cove Apt. 308
East Kathy, MI 01070"	B-	333-64-4986	Jennifer Parker	1937-03-10	White	84	8.76614	1.54255	6.35632	5-6	0-10	38.52527	52.25531	1.0	5.52741	6.79102	no	12.99199	5.92259	7.87954	7.25787	70.81657	married
Speech and language therapist	Powell-Mendoza	F	"4706 Alex Cove Apt. 308
East Kathy, MI 01070"	B-	333-64-4986	Jennifer Parker	1937-03-10	White	84	7.0261	40.49518	5.34909	8-9	40-50	36.30099	50.8143	0.0	8.12992	2.25656	no	7.85131	3.90681	6.92756	6.67937	79.44902	married
Information officer	Hall Group	M	"USCGC Pace
FPO AA 85972"	A+	173-53-2010	Clayton Beck	1910-05-31	White	111	5.91761	124.34883	7.87248	7-8	120-130	45.5967	46.49185	1.0	7.33947	5.17391	yes	8.40511	5.05369	7.20594	5.76013	84.33279	single
Information officer	Hall Group	M	"USCGC Pace
FPO AA 85972"	A+	173-53-2010	Clayton Beck	1910-05-31	White	111	7.68687	34.15813	6.35508	5-6	30-40	46.63062	63.50701	1.0	5.54219	6.55945	no	6.27955	6.74697	6.71468	7.30654	73.76409	single
Information officer	Hall Group	M	"USCGC Pace
FPO AA 85972"	A+	173-53-2010	Clayton Beck	1910-05-31	White	111	5.25942	23.28177	7.96431	10-11	20-30	31.48687	49.94865	1.0	10.08789	6.32355	yes	8.80437	4.71966	6.38792	6.8863	78.17566	married
Therapist, occupational	Vance-Dudley	M	"76058 Brennan Mall
West Davidview, MI 23869"	AB+	018-93-5533	Paul Graves	1947-04-10	Asian	74	5.77668	111.09262	5.5519	3-4	110-120	46.84281	43.40761	0.0	3.76609	7.57583	yes	7.32779	5.93876	7.32523	7.35137	63.9813	widowed
Therapist, occupational	Vance-Dudley	M	"76058 Brennan Mall
West Davidview, MI 23869"	AB+	018-93-5533	Paul Graves	1947-04-10	Asian	74	5.47161	61.71179	5.87347	8-9	60-70	16.52958	35.36352	1.0	8.00755	5.73733	yes	6.61591	5.58906	6.55873	6.20727	89.14124	nop
Therapist, occupational	Vance-Dudley	M	"76058 Brennan Mall
West Davidview, MI 23869"	AB+	018-93-5533	Paul Graves	1947-04-10	Asian	74	8.08122	58.29068	8.7838	6-7	50-60	29.02807	30.81501	1.0	6.80453	5.33898	yes	5.39929	5.45515	6.07384	5.3882	66.80728	married
Medical physicist	Brown LLC	F	"438 Harris Unions Apt. 428
Lake Pam, SC 43660"	A+	364-43-1786	Evelyn Edwards	1916-01-10	White	105	8.06413	46.86392	6.73092	7-8	40-50	51.79496	46.10169	1.0	7.81617	5.43009	yes	6.33196	4.87893	6.22157	5.87603	76.62926	widowed
Medical physicist	Brown LLC	F	"438 Harris Unions Apt. 428
Lake Pam, SC 43660"	A+	364-43-1786	Evelyn Edwards	1916-01-10	White	105	4.71013	44.38008	7.0737	6-7	40-50	37.49253	63.44428	1.0	6.52484	5.03001	no	3.7128785	7.0802	5.59439	6.65118	81.40274	divorced
Medical physicist	Brown LLC	F	"438 Harris Unions Apt. 428
Lake Pam, SC 43660"	A+	364-43-1786	Evelyn Edwards	1916-01-10	White	105	4.23936	40.08755	7.112394	7-8	40-50	73.47378	31.01301	1.0	7.94564	6.92195	no	6.60685	7.25944	6.8826	5.08155	57.16646	married
Educational psychologist	Martin LLC	F	"075 Austin Circle Suite 097
Lake Jonathanborough, IN 88194"	B-	472-73-1845	Angelica Johnson	1934-04-28	White	87	4.81343	85.05249	5.95292	4-5	80-90	47.76885	59.53854	0.0	4.42799	8.34922	no	8.39948	6.61887	7.35324	6.42722	89.688798	divorced
Educational psychologist	Martin LLC	F	"075 Austin Circle Suite 097
Lake Jonathanborough, IN 88194"	B-	472-73-1845	Angelica Johnson	1934-04-28	White	87	5.33799	49.23401	7.27537	5-6	40-50	45.07792	45.64033	0.0	5.63472	7.53483	yes	7.51434	8.8744005	5.34334	5.93917	89.03099	divorced
Educational psychologist	Martin LLC	F	"075 Austin Circle Suite 097
Lake Jonathanborough, IN 88194"	B-	472-73-1845	Angelica Johnson	1934-04-28	White	87	6.69592	58.88134	6.10999	4-5	50-60	59.93658	54.34031	0.0	4.03497	7.66011	no	9.2176	5.08504	6.83805	6.56107	89.688798	divorced
Scientist, physiological	Webb Inc	M	"3447 Tiffany Rue
South Heidishire, MN 76946"	A-	687-77-7866	Noah Smith	1972-01-07	Asian	49	8.39104	43.78312	6.51153	4-5	40-50	44.79079	58.86348	1.0	4.03082	7.2386	yes	13.40874	6.47239	8.07844	6.02955	89.04453	separated
